scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,0.179,-1.932,1.355,-0.016,1.796,-0.592,0.926,0.416,-2.528,-0.163,-0.072,-0.631,-0.531,0.17,1.498,-0.765,0.033,-0.382,1.119,-0.033,-0.634,0.818,1.257,-2.275,0.229,0.694,-0.068,-0.281,1.964,0.486,-1.884,0.316,-1.777,0.719,0.585,-0.492,0.339,1.97,-1.471,1.605,1.063,0.699,0.486,-0.146,-1.889,1.308,0.484,0.236,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option,BNP PARIBAS Flexi Debt Fund-Regular Plan A - Quarterly Dividend Option
BNP Paribas Corporate Bond Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,0.887,-0.166,-10.493,0.29,0.86,0.946,0.97,0.757,0.249,0.434,0.259,0.231,0.098,0.276,-5.868,-0.99,-0.211,0.56,0.988,0.329,-0.373,0.479,1.307,1.107,0.326,1.022,-5.104,-0.548,0.475,-6.465,1.255,0.457,0.367,2.128,0.65,0.015,0.864,0.85,0.097,0.067,2.106,1.571,1.216,0.06,0.136,1.283,0.746,0.383,-0.472,-0.459,0.622,0.451,0.372,0.298,0.532,0.553,0.08,0.029,0.523,0.015,-0.546,1.062,-0.291,BNP Paribas Corporate Bond Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Corporate Bond Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Corporate Bond Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option
BNP Paribas Corporate Bond Fund - Direct Plan - Growth Option,0.887,-0.166,0.763,0.29,0.86,0.946,0.97,0.757,0.249,0.434,0.26,0.231,0.098,0.279,1.439,-0.989,-0.211,0.56,0.988,0.33,-0.372,0.479,1.307,1.106,0.326,1.021,1.529,-0.548,0.475,-6.465,1.257,0.458,0.369,2.13,0.654,0.02,0.868,0.855,0.102,0.072,2.108,1.575,1.343,0.064,0.14,1.287,0.75,0.386,-0.468,-0.455,0.626,0.455,0.375,0.302,0.536,0.556,0.089,0.044,0.532,0.016,-0.545,1.063,-0.292,BNP Paribas Corporate Bond Fund - Direct Plan - Growth Option,BNP Paribas Corporate Bond Fund - Direct Plan - Growth Option,BNP Paribas Corporate Bond Fund - Direct Plan - Growth Option
BNP Paribas Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,0.749,-5.103,0.113,-1.479,0.187,0.099,0.357,-0.144,-0.305,-0.099,0.259,0.182,-0.46,0.178,0.639,-0.99,-0.211,0.42,0.147,-0.335,-0.372,0.479,-0.009,-0.142,-0.346,0.396,0.122,-0.548,0.389,-6.465,1.255,0.461,0.368,2.128,0.65,0.015,0.863,0.851,0.097,0.067,2.105,1.572,1.489,-0.415,-0.338,1.283,0.276,-0.087,-0.939,-0.933,0.142,-0.025,-0.106,-0.179,0.054,0.075,-0.397,-0.45,0.04,-0.466,-1.027,0.574,-0.292,BNP Paribas Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option
BNP Paribas Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,0.886,-0.166,-0.354,0.29,0.86,-1.516,0.97,0.757,-1.741,0.434,0.259,-1.296,0.098,0.276,0.269,-0.99,-0.212,0.255,0.987,0.33,-1.28,0.479,1.307,-1.376,0.326,1.022,-1.493,-0.548,0.474,-6.465,1.257,0.459,0.369,2.131,0.651,0.017,0.863,0.852,0.097,0.068,2.105,1.57,1.214,0.058,-1.344,1.281,0.745,-1.088,-0.473,-0.46,-0.882,0.45,0.37,-0.168,0.533,0.554,-1.399,0.029,0.522,-1.475,-0.545,1.064,-0.29,BNP Paribas Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option
BNP PARIBAS Corporate Bond Fund - Regular Plan - Annual-Income Distribution cum Capital Withdrawal Option,0.835,-0.228,-9.844,0.26,0.824,0.912,0.929,0.714,0.21,0.395,0.219,0.192,0.055,0.237,-5.17,-1.022,-0.253,0.521,0.947,0.288,-0.41,0.442,1.283,1.083,0.302,0.998,-4.666,-0.61,0.441,-6.496,1.219,0.423,0.335,2.091,0.627,-0.005,0.844,0.833,0.077,0.05,2.086,1.551,1.196,0.041,0.117,1.264,0.728,0.362,-0.492,-0.477,0.603,0.435,0.352,0.279,0.512,0.533,0.06,0.009,0.502,-0.006,-0.566,1.045,-0.298,BNP PARIBAS Corporate Bond Fund - Regular Plan - Annual-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Corporate Bond Fund - Regular Plan - Annual-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Corporate Bond Fund - Regular Plan - Annual-Income Distribution cum Capital Withdrawal Option
BNP PARIBAS Corporate Bond Fund - Regular Plan - Growth Option,0.835,-0.228,0.673,0.26,0.824,0.911,0.929,0.714,0.21,0.395,0.219,0.191,0.055,0.238,1.396,-1.022,-0.253,0.521,0.946,0.288,-0.41,0.438,1.273,1.072,0.29,0.988,1.491,-0.61,0.441,-6.495,1.219,0.423,0.335,2.091,0.627,-0.004,0.843,0.834,0.078,0.05,2.087,1.552,1.196,0.041,0.117,1.264,0.727,0.362,-0.492,-0.477,0.603,0.435,0.352,0.279,0.512,0.534,0.06,0.009,0.502,-0.006,-0.566,1.045,-0.299,BNP PARIBAS Corporate Bond Fund - Regular Plan - Growth Option,BNP PARIBAS Corporate Bond Fund - Regular Plan - Growth Option,BNP PARIBAS Corporate Bond Fund - Regular Plan - Growth Option
BNP PARIBAS Corporate Bond Fund - Regular Plan - Monthly-Income Distribution cum Capital Withdrawal Option,-0.831,-0.545,0.281,-0.601,0.176,0.115,0.355,-0.138,-0.305,-0.1,0.218,0.182,-0.464,0.178,0.637,-1.022,-0.252,0.516,0.144,-0.329,-0.411,0.438,0.075,-0.142,-0.342,0.396,0.119,-0.61,0.441,-6.495,1.22,0.423,0.335,2.091,0.628,-0.005,0.844,0.834,0.078,0.05,2.086,1.551,1.196,-0.436,-0.361,1.264,0.253,-0.112,-0.963,-0.954,0.119,-0.049,-0.129,-0.203,0.03,0.05,-0.421,-0.475,0.016,-0.493,-1.052,0.551,-0.3,BNP PARIBAS Corporate Bond Fund - Regular Plan - Monthly-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Corporate Bond Fund - Regular Plan - Monthly-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Corporate Bond Fund - Regular Plan - Monthly-Income Distribution cum Capital Withdrawal Option
BNP PARIBAS Corporate Bond Fund - Regular Plan - Quarterly-Income Distribution cum Capital Withdrawal Option,0.835,-0.229,-0.544,0.26,0.825,-1.423,0.928,0.715,-1.661,0.395,0.218,-1.177,0.056,0.237,0.332,-1.022,-0.253,0.354,0.946,0.288,-1.182,0.438,1.273,-1.312,0.291,0.988,-1.39,-0.61,0.44,-6.496,1.219,0.423,0.335,2.092,0.627,-0.005,0.844,0.833,0.077,0.05,2.087,1.551,1.196,0.041,-1.396,1.263,0.727,-1.141,-0.492,-0.477,-0.937,0.436,0.353,-0.201,0.512,0.534,-1.458,0.009,0.502,-1.539,-0.565,1.044,-0.299,BNP PARIBAS Corporate Bond Fund - Regular Plan - Quarterly-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Corporate Bond Fund - Regular Plan - Quarterly-Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Corporate Bond Fund - Regular Plan - Quarterly-Income Distribution cum Capital Withdrawal Option
BNP PARIBAS CORPORATE BOND FUND ANNUAL Income Distribution cum Capital Withdrawal OPTION,0.83,-0.215,-9.934,0.257,0.821,0.908,0.927,0.713,0.209,0.393,0.222,0.19,0.054,0.211,-5.141,-1.011,-0.24,0.534,0.959,0.303,-0.398,0.452,1.284,1.083,0.303,0.997,-4.762,-0.61,0.441,-6.496,1.219,0.424,0.335,2.091,0.627,-0.005,0.844,0.833,0.077,0.049,2.073,1.538,1.182,0.028,0.103,1.252,0.714,0.348,-0.507,-0.514,0.563,0.402,0.314,0.239,0.474,0.494,0.034,-0.005,0.489,-0.019,-0.578,1.032,-0.304,BNP PARIBAS CORPORATE BOND FUND ANNUAL Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS CORPORATE BOND FUND ANNUAL Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS CORPORATE BOND FUND ANNUAL Income Distribution cum Capital Withdrawal OPTION
BNP PARIBAS CORPORATE BOND FUND GROWTH OPTION,0.83,-0.216,0.708,0.258,0.82,0.908,0.927,0.713,0.208,0.394,0.217,0.19,0.054,0.213,1.397,-1.011,-0.239,0.534,0.96,0.302,-0.398,0.451,1.284,1.083,0.302,0.997,1.484,-0.61,0.441,-6.495,1.219,0.423,0.335,2.092,0.627,-0.005,0.843,0.834,0.078,0.049,2.074,1.538,1.267,0.028,0.103,1.252,0.714,0.348,-0.507,-0.513,0.564,0.402,0.314,0.239,0.474,0.476,0.034,-0.005,0.489,-0.019,-0.578,1.033,-0.304,BNP PARIBAS CORPORATE BOND FUND GROWTH OPTION,BNP PARIBAS CORPORATE BOND FUND GROWTH OPTION,BNP PARIBAS CORPORATE BOND FUND GROWTH OPTION
BNP PARIBAS CORPORATE BOND FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION,0.039,-0.537,0.288,-0.611,0.175,0.115,0.355,-0.138,-0.305,-0.101,0.217,0.182,-0.464,0.172,0.647,-1.011,-0.239,0.485,0.145,-0.33,-0.398,0.452,0.047,-0.143,-0.342,0.395,0.118,-0.61,0.441,-6.495,1.22,0.423,0.335,2.091,0.627,-0.004,0.843,0.834,0.078,0.049,2.074,1.538,1.182,-0.446,-0.371,1.251,0.243,-0.122,-0.974,-0.989,0.081,-0.064,-0.164,-0.24,-0.007,-0.005,-0.446,-0.487,0.003,-0.504,-1.065,0.541,-0.304,BNP PARIBAS CORPORATE BOND FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS CORPORATE BOND FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS CORPORATE BOND FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION
BNP PARIBAS CORPORATE BOND FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION,0.829,-0.216,-0.521,0.257,0.82,-1.436,0.928,0.712,-1.657,0.393,0.217,-1.172,0.054,0.212,0.367,-1.012,-0.24,0.323,0.96,0.301,-1.214,0.451,1.284,-1.333,0.303,0.997,-1.416,-0.61,0.44,-6.495,1.219,0.423,0.336,2.091,0.627,-0.005,0.843,0.834,0.078,0.048,2.074,1.538,1.182,0.028,-1.409,1.251,0.714,-1.155,-0.507,-0.513,-0.978,0.403,0.313,-0.241,0.475,0.476,-1.49,-0.004,0.489,-1.558,-0.579,1.035,-0.304,BNP PARIBAS CORPORATE BOND FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS CORPORATE BOND FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS CORPORATE BOND FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION
BNP Paribas Conservative Hybrid Fund - Direct Plan - Growth Option,2.068,-0.826,2.104,0.912,1.202,1.079,1.73,0.553,BNP Paribas Conservative Hybrid Fund - Direct Plan - Growth Option,1.786,0.112,0.87,0.109,-0.75,0.041,0.807,-0.021,0.344,1.454,0.97,-1.262,-0.181,1.883,0.892,0.291,-0.039,2.57,0.032,2.047,-0.095,-0.263,0.928,1.295,1.787,0.681,0.334,0.76,0.355,-3.66,2.968,1.911,2.023,1.984,0.714,-0.146,0.847,2.744,2.112,0.523,0.68,0.116,0.315,1.819,0.407,1.095,1.921,0.502,0.724,-0.66,0.127,-0.145,-0.463,0.127,BNP Paribas Conservative Hybrid Fund - Direct Plan - Growth Option,BNP Paribas Conservative Hybrid Fund - Direct Plan - Growth Option,BNP Paribas Conservative Hybrid Fund - Direct Plan - Growth Option
BNP Paribas Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,1.125,-1.766,1.121,-0.016,0.265,0.147,0.786,-0.112,-0.749,1.03,0.066,0.124,-0.638,-1.501,-0.729,0.045,-0.52,-0.15,0.964,0.488,-1.74,-0.671,1.394,0.41,-0.189,-0.516,2.091,-0.438,1.57,-0.565,-0.731,0.459,0.828,1.322,0.227,-0.123,0.303,-0.097,-3.679,2.949,1.89,2.001,1.955,0.103,-0.76,0.83,2.219,1.594,0.014,0.183,-0.377,-0.18,1.321,-0.082,0.606,1.432,-0.06,0.162,-1.221,-0.359,-0.633,-0.952,0.124,BNP Paribas Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,BNP Paribas Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option
BNP Paribas Conservative Hybrid Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,2.021,-0.883,-0.702,0.873,1.157,-3.057,1.674,0.502,-1.414,1.739,0.066,-0.534,0.063,-0.792,-1.394,0.769,-0.068,-1.081,1.418,0.938,-2.663,-0.212,1.855,-0.523,0.263,-0.064,1.156,0.006,2.023,-0.122,-1.627,0.903,-0.082,1.762,0.66,-1.015,0.737,0.349,-3.679,2.95,1.897,2.006,1.954,0.695,-1.892,0.83,2.728,0.4,0.506,0.675,-1.547,0.309,1.812,-0.174,1.09,1.917,-1.103,0.716,-0.668,-1.494,-0.152,-0.471,0.124,BNP Paribas Conservative Hybrid Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Conservative Hybrid Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Conservative Hybrid Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option
BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Growth Option,1.888,-0.965,1.931,0.774,1.014,0.896,1.521,0.342,-0.186,1.589,-0.083,0.684,-0.087,-0.924,-0.145,0.677,-0.185,0.181,1.276,0.798,-1.419,-0.354,1.735,0.741,0.142,-0.159,2.472,-0.091,1.912,-0.23,-0.406,0.787,1.166,1.649,0.564,0.211,0.636,0.254,-3.763,2.854,1.792,1.896,1.85,0.596,-0.265,0.736,2.629,1.989,0.401,0.549,-0.015,0.2,1.683,0.256,0.938,1.756,0.346,0.573,-0.805,-0.018,-0.285,-0.593,0.115,BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Growth Option,BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Growth Option,BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Growth Option
BNP PARIBAS Conservative hybrid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option,1.611,-1.898,1.104,-0.165,0.071,-0.045,0.578,-0.312,-0.936,0.83,-0.082,-0.074,-0.842,-1.687,-0.925,-0.103,-0.526,-0.311,0.782,0.308,-1.594,-0.355,1.237,0.322,-0.098,-0.445,1.977,-0.575,1.426,-0.709,-0.887,0.301,0.681,1.165,0.087,-0.266,0.159,-0.226,-3.762,2.854,1.792,1.896,1.849,0.032,-0.832,0.736,2.061,1.432,-0.149,0.001,-0.564,-0.35,1.131,-0.288,0.391,1.209,-0.281,-0.057,-1.434,-0.565,-0.835,-1.146,0.116,BNP PARIBAS Conservative hybrid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Conservative hybrid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Conservative hybrid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option
BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option,1.885,-0.961,-0.188,0.774,1.015,-2.813,1.521,0.342,-1.58,1.589,-0.083,-0.712,-0.087,-0.924,-1.571,0.678,-0.185,-1.249,1.275,0.798,-2.842,-0.333,1.735,-0.703,0.142,-0.159,1.018,-0.091,1.912,-0.23,-1.812,0.788,-0.261,1.648,0.564,-1.193,0.637,0.254,-3.763,2.855,1.792,1.899,1.85,0.597,-2.019,0.737,2.629,0.17,0.401,0.549,-1.805,0.199,1.684,-0.367,0.938,1.756,-1.393,0.573,-0.805,-1.786,-0.285,-0.593,0.115,BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option
BNP PARIBAS ARBITRAGE FUND -DIRECT PLAN - ADHOC Income Distribution cum Capital Withdrawal OPTION,0.809,0.436,0.73,0.597,0.389,0.697,0.404,-0.508,-0.183,-0.145,0.367,-0.183,-0.154,0.289,0.221,0.598,0.251,-0.106,-0.087,0.154,0.077,0.259,-0.048,-0.115,0.153,-0.096,0.058,0.843,0.84,-0.057,0.143,0.114,-0.171,0.295,0.417,-0.047,0.095,0.283,-0.16,0.491,-0.113,-0.414,0.16,0.188,0.461,0.028,-0.197,0.356,0.215,0.364,0.437,0.5,-0.064,0.516,-0.073,-0.11,-0.193,-0.239,BNP PARIBAS ARBITRAGE FUND -DIRECT PLAN - ADHOC Income Distribution cum Capital Withdrawal OPTION,-0.212,-0.102,0.037,-0.561,BNP PARIBAS ARBITRAGE FUND -DIRECT PLAN - ADHOC Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS ARBITRAGE FUND -DIRECT PLAN - ADHOC Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS ARBITRAGE FUND -DIRECT PLAN - ADHOC Income Distribution cum Capital Withdrawal OPTION
BNP PARIBAS ARBITRAGE FUND- REGULAR PLAN- GROWTH OPTION,0.759,0.406,0.681,0.558,0.351,0.66,0.357,0.605,0.334,0.38,0.786,0.244,0.281,0.72,0.176,0.547,0.672,0.338,0.346,0.581,0.505,0.691,0.472,0.319,0.593,0.343,0.473,0.802,0.805,0.378,0.574,0.545,0.271,0.726,0.369,0.376,0.516,0.711,0.732,0.441,0.317,0.008,0.121,0.154,0.404,0.45,0.216,0.312,0.151,0.326,0.373,0.45,0.346,0.47,0.32,0.296,0.217,0.163,0.402,0.185,0.307,0.444,-0.119,BNP PARIBAS ARBITRAGE FUND- REGULAR PLAN- GROWTH OPTION,BNP PARIBAS ARBITRAGE FUND- REGULAR PLAN- GROWTH OPTION,BNP PARIBAS ARBITRAGE FUND- REGULAR PLAN- GROWTH OPTION
BNP PARIBAS ARBITRAGE FUND-DIRECT PLAN-GROWTH OPTION,0.809,0.436,0.73,0.597,0.398,0.687,0.394,0.651,0.39,0.426,0.848,0.299,0.336,0.771,0.221,0.598,0.731,0.381,0.397,0.629,0.562,0.737,0.52,0.368,0.638,0.382,0.519,0.843,0.845,0.424,0.616,0.587,0.308,0.773,0.412,0.419,0.572,0.755,0.783,0.481,0.359,0.064,0.159,0.19,0.458,0.503,0.266,0.359,0.21,0.373,0.433,0.501,0.399,0.519,0.38,0.348,0.264,0.233,0.458,0.247,0.373,0.497,-0.1,BNP PARIBAS ARBITRAGE FUND-DIRECT PLAN-GROWTH OPTION,BNP PARIBAS ARBITRAGE FUND-DIRECT PLAN-GROWTH OPTION,BNP PARIBAS ARBITRAGE FUND-DIRECT PLAN-GROWTH OPTION
BNP PARIBAS ARBITRAGE FUND-REGULAR PLAN- ADHOC Income Distribution cum Capital Withdrawal OPTION,0.769,0.446,0.691,0.549,0.292,0.456,0.338,0.384,-0.153,0.019,0.143,-0.257,-0.315,0.115,0.21,0.517,0.019,-0.258,-0.124,0.086,0.21,0.239,-0.133,-0.153,0.038,-0.143,-0.01,0.678,0.591,-0.124,0.162,-0.01,-0.199,0.228,0.294,-0.189,BNP PARIBAS ARBITRAGE FUND-REGULAR PLAN- ADHOC Income Distribution cum Capital Withdrawal OPTION,-0.113,-0.227,0.331,0.292,-0.236,0.19,0.227,0.444,-0.047,-0.283,0.359,0.207,0.404,0.431,0.457,-0.121,0.465,-0.139,-0.167,-0.251,-0.307,-0.065,-0.281,-0.159,-0.028,-0.594,BNP PARIBAS ARBITRAGE FUND-REGULAR PLAN- ADHOC Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS ARBITRAGE FUND-REGULAR PLAN- ADHOC Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS ARBITRAGE FUND-REGULAR PLAN- ADHOC Income Distribution cum Capital Withdrawal OPTION
BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND -DIRECT PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND -DIRECT PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND -DIRECT PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND -DIRECT PLAN- Income Distribution cum Capital Withdrawal OPTION,1.469,0.771,-1.356,2.493,0.081,-1.963,3.302,0.113,0.88,1.106,-3.097,-2.712,2.906,-0.612,-1.067,4.019,2.992,-6.088,-2.579,4.167,1.182,-0.268,-0.663,5.01,0.419,3.563,-0.454,-3.438,1.989,5.418,4.458,0.464,1.121,1.884,-0.854,-16.993,12.17,3.932,3.118,5.164,3.09,-2.959,0.77,9.061,4.021,2.968,3.89,-1.887,0.713,5.429,1.643,1.972,2.081,0.688,1.913,-3.909,0.053,0.438,-4.756,-0.319,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND -DIRECT PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND -DIRECT PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND -DIRECT PLAN- Income Distribution cum Capital Withdrawal OPTION
BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- DIRECT PLAN - GROWTH OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- DIRECT PLAN - GROWTH OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- DIRECT PLAN - GROWTH OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- DIRECT PLAN - GROWTH OPTION,1.477,0.777,0.107,2.5,0.088,-0.513,3.297,0.121,2.29,1.109,-3.093,-1.267,2.91,-0.607,-0.11,4.023,2.995,-5.19,-2.572,4.171,1.187,-0.264,-0.659,5.967,0.428,3.577,-0.445,-3.429,1.998,5.426,4.467,0.471,1.129,1.89,-0.869,-17.025,12.176,3.937,3.127,5.214,3.097,-1.344,0.776,9.03,5.531,2.97,3.891,-0.548,1.187,5.901,2.087,2.409,2.519,1.105,2.333,-3.501,0.478,0.863,-4.337,-0.318,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- DIRECT PLAN - GROWTH OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- DIRECT PLAN - GROWTH OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- DIRECT PLAN - GROWTH OPTION
BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- REGULAR PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- REGULAR PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- REGULAR PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- REGULAR PLAN- Income Distribution cum Capital Withdrawal OPTION,1.397,0.652,-1.47,2.362,-0.057,-2.093,3.171,-0.018,0.726,0.968,-3.216,-2.186,2.784,-0.736,-1.195,3.888,2.859,-6.213,-2.696,4.059,1.078,-0.377,-0.76,4.874,0.336,3.449,-0.559,-3.551,1.873,5.299,4.325,0.351,1.013,1.754,-0.991,-17.088,12.029,3.809,2.986,5.03,2.963,-3.164,0.641,8.92,3.799,2.824,3.748,-2.109,0.545,5.254,1.467,1.798,1.911,0.515,1.738,-4.073,-0.117,0.271,-4.908,-0.367,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- REGULAR PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- REGULAR PLAN- Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND- REGULAR PLAN- Income Distribution cum Capital Withdrawal OPTION
