scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,HSBC Ultra Short Duration Fund Dir Monthly IDCW,0.013,-0.031,0.412,-0.193,0.333,0.09,-0.052,0.037,-0.009,-0.051,-0.024,0.018,-0.008,-0.022,0.064,-0.091,-0.033,0.014,-0.026,0.018,-0.075,0.008,0.046,-0.013,-0.046,0.291,0.064,-0.118,0.022,-0.013
HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,HSBC Ultra Short Duration Fund Direct Daily IDCW,0.028,0.114,0.169,0.322,0.061,0.164,0.356,0.292,0.4,0.321,0.271,0.196,0.295,0.406,0.271,0.252,0.287,0.356,0.372,0.215,0.248,0.367,0.293,0.271,0.311,0.385,0.201,0.052,0.425
HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,HSBC Ultra Short Duration Fund Direct Weekly IDCW,0.013,-0.001,0.16,0.155,0.315,0.037,0.04,0.037,-0.058,-0.013,HSBC Ultra Short Duration Fund Direct Weekly IDCW,-0.022,0.002,0.022,-0.035,-0.034,-0.018,-0.032,0.007,-0.039,-0.005,0.019,-0.019,0.031,-0.036,0.006,-0.012,-0.08,-0.165,0.049
HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,HSBC Ultra Short Duration Fund Monthly IDCW,0.012,-0.031,0.392,-0.124,0.35,0.466,0.368,0.037,0.213,-0.048,-0.023,0.019,-0.01,-0.02,0.063,-0.086,-0.033,0.015,-0.025,0.018,-0.073,0.006,0.046,-0.011,-0.046,0.273,0.063,0.185,0.022,-0.011
HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,HSBC Ultra Short Duration Fund Weekly IDCW,0.012,-0.018,0.146,0.153,0.424,0.475,0.298,0.285,0.08,0.38,0.179,-0.02,0.001,0.022,-0.031,-0.032,-0.019,-0.029,0.007,-0.036,-0.008,0.016,-0.014,0.029,-0.037,0.154,0.364,0.185,0.031,0.404
HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,HSBC Focused Equity Fund - Direct Plan - Growth,-0.26,2.853,0.812,1.652,12.229,7.998,1.785,3.274,0.758,-1.425,4.931,3.357,3.013,5.915,2.681,2.744,-3.685,3.391,-1.26,-5.887,5.448,-3.442,-4.154,-5.058
HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,HSBC Focused Equity Fund - Regular Plan - Growth,-0.27,2.724,0.68,1.52,12.082,7.845,1.64,3.142,0.61,-1.552,4.797,3.218,2.881,5.776,2.545,2.602,-3.815,3.251,-1.39,-6.004,5.297,-3.562,-4.284,-5.193
HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,HSBC Focused Equity Fund Direct Plan IDCW,-0.26,2.853,0.812,1.652,12.229,7.998,1.785,3.274,0.758,-1.425,4.931,3.357,-1.597,5.912,2.679,2.741,-3.688,3.389,-1.263,-5.889,5.445,-3.444,-4.156,-5.061
HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,HSBC Focused Equity Fund IDCW,-0.27,2.724,0.68,1.52,12.082,7.845,1.64,3.142,0.61,-1.552,4.797,3.218,-1.728,5.775,2.545,2.602,-3.814,3.25,-1.389,-6.004,5.297,-3.562,-4.284,-5.193
HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,HSBC Corporate Bond Fund - Direct Plan - Growth,0.025,0.804,0.765,0.533,-0.744,-0.44,0.661,0.726,0.546,-0.044,0.72,0.854,0.117,0.066,0.425,0.151,-0.026,0.689,0.448,-0.468,-0.982,0.317
HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,HSBC Corporate Bond Fund - Regular Plan - Growth,0.025,0.773,0.734,0.498,-0.78,-0.472,0.625,0.698,0.513,-0.078,0.686,0.819,0.083,0.03,0.39,0.116,-0.06,0.657,0.414,-0.495,-1.015,0.282
